"location","datetime","temp","tempmax","tempmin"
"Tokyo,Japan","2020-11-13",13.7,18.5,9.8
"Tokyo,Japan","2020-11-14",14.8,20,10.9
"Tokyo,Japan","2020-11-15",13.4,18.5,8.1
"Tokyo,Japan","2020-11-16",14.7,21.3,9.6
"Tokyo,Japan","2020-11-17",15.8,20.1,11.7
"Tokyo,Japan","2020-11-18",15.8,21.1,11
"Tokyo,Japan","2020-11-19",18.8,23.8,13.4
"Tokyo,Japan","2020-11-20",22,23.8,18.9
"Tokyo,Japan","2020-11-21",16.9,19.4,11.6
"Tokyo,Japan","2020-11-22",15,19.7,8.8
"Tokyo,Japan","2020-11-23",15.7,20,12.4
"Tokyo,Japan","2020-11-24",11.9,12.9,11
"Tokyo,Japan","2020-11-25",10.5,11.9,9.4
"Tokyo,Japan","2020-11-26",12.7,18.3,9.4
"Tokyo,Japan","2020-11-27",11.7,12.6,10.6
"Tokyo,Japan","2020-11-28",11.9,16.4,9
"Tokyo,Japan","2020-11-29",10.2,12.3,8.1
"Tokyo,Japan","2020-11-30",9.8,14.5,5.7
"Tokyo,Japan","2020-12-01",10.3,14.6,5.7
"Tokyo,Japan","2020-12-02",8.2,9.6,7.2
"Tokyo,Japan","2020-12-03",8.1,10,6.7
"Tokyo,Japan","2020-12-04",9.2,13.3,5.9
"Tokyo,Japan","2020-12-05",6.7,7.6,4.7
"Tokyo,Japan","2020-12-06",8.1,12.7,4.7
"Tokyo,Japan","2020-12-07",9.7,15.6,5.3
"Tokyo,Japan","2020-12-08",11.3,16.8,6.4
"Tokyo,Japan","2020-12-09",9.8,11.3,8.2
"Tokyo,Japan","2020-12-10",9.3,12.1,7.4
"Tokyo,Japan","2020-12-11",10.3,13.1,5.8
"Tokyo,Japan","2020-12-12",11.4,14,9.2
"Tokyo,Japan","2020-12-13",10.5,14,7.4
"Tokyo,Japan","2020-12-14",9,12.1,6.1
"Tokyo,Japan","2020-12-15",6.3,10.6,2.7
"Tokyo,Japan","2020-12-16",4.7,9.1,0.8
"Tokyo,Japan","2020-12-17",4.3,9.7,0.3
"Tokyo,Japan","2020-12-18",6,11.1,0.9
"Tokyo,Japan","2020-12-19",5.9,9.1,2.6
"Tokyo,Japan","2020-12-20",4.4,9,0.2
"Tokyo,Japan","2020-12-21",5.3,10.5,0.4
"Tokyo,Japan","2020-12-22",5.7,11.1,1.1
"Tokyo,Japan","2020-12-23",7.5,12.8,2.3
"Tokyo,Japan","2020-12-24",9.3,13.9,3.3
"Tokyo,Japan","2020-12-25",8.9,12.7,5
"Tokyo,Japan","2020-12-26",6.9,10.6,2.9
"Tokyo,Japan","2020-12-27",8.1,11.7,4.5
"Tokyo,Japan","2020-12-28",8.8,12.5,6.8
"Tokyo,Japan","2020-12-29",8.8,12,4.7
"Tokyo,Japan","2020-12-30",8.7,13,3.8
"Tokyo,Japan","2020-12-31",3.8,6.4,1.2
"Tokyo,Japan","2021-01-01",5.3,9.6,-0.6
"Tokyo,Japan","2021-01-02",5,9.7,0.4
"Tokyo,Japan","2021-01-03",3.9,7.8,0.4
"Tokyo,Japan","2021-01-04",5.9,10.2,2
"Tokyo,Japan","2021-01-05",6.2,9.1,3.5
"Tokyo,Japan","2021-01-06",5.5,6.7,4.7
"Tokyo,Japan","2021-01-07",6.7,12.1,2.6
"Tokyo,Japan","2021-01-08",2.7,5.9,-1.1
"Tokyo,Japan","2021-01-09",2.9,8.1,-1.1
"Tokyo,Japan","2021-01-10",2.5,7.8,-1.9
"Tokyo,Japan","2021-01-11",2.3,6.1,-0.7
"Tokyo,Japan","2021-01-12",3.5,5.3,1.7
"Tokyo,Japan","2021-01-13",5.6,11.8,-0.3
"Tokyo,Japan","2021-01-14",7.9,14.5,1.6
"Tokyo,Japan","2021-01-15",6.6,7.5,5.3
"Tokyo,Japan","2021-01-16",10,18.3,4.6
"Tokyo,Japan","2021-01-17",6.2,7.8,4.5
"Tokyo,Japan","2021-01-18",4.3,7.9,1.1
"Tokyo,Japan","2021-01-19",4.6,9,1.1
"Tokyo,Japan","2021-01-20",3.8,9.1,0.6
"Tokyo,Japan","2021-01-21",4.7,10.1,0
"Tokyo,Japan","2021-01-22",8.4,15.1,1.9
"Tokyo,Japan","2021-01-23",6.7,10,2.9
"Tokyo,Japan","2021-01-24",4.3,6.4,2.4
"Tokyo,Japan","2021-01-25",7.6,12.7,3.9
"Tokyo,Japan","2021-01-26",7.5,11.1,3.2
"Tokyo,Japan","2021-01-27",10.3,15.7,6.4
"Tokyo,Japan","2021-01-28",4.7,7.8,1.4
"Tokyo,Japan","2021-01-29",5.4,9.9,1.7
"Tokyo,Japan","2021-01-30",4.1,8.6,1.1
"Tokyo,Japan","2021-01-31",5.3,11.2,0.2
"Tokyo,Japan","2021-02-01",6.8,13.3,2.2
"Tokyo,Japan","2021-02-02",9.3,14.8,4.7
"Tokyo,Japan","2021-02-03",6.2,11.1,1.7
"Tokyo,Japan","2021-02-04",7,12.3,1.6
"Tokyo,Japan","2021-02-05",7,10.8,2.6
"Tokyo,Japan","2021-02-06",8.9,13.9,4.5
"Tokyo,Japan","2021-02-07",10,15.8,5.2
"Tokyo,Japan","2021-02-08",6.3,10.1,3.3
"Tokyo,Japan","2021-02-09",4.7,9.5,1.3
"Tokyo,Japan","2021-02-10",6.7,11.6,2
"Tokyo,Japan","2021-02-11",8.7,13,3.6
"Tokyo,Japan","2021-02-12",8.2,11.7,5.1
"Tokyo,Japan","2021-02-13",10.1,14.2,5.7
"Tokyo,Japan","2021-02-14",12.1,17.4,7.1
"Tokyo,Japan","2021-02-15",11.5,13.3,9
"Tokyo,Japan","2021-02-16",10.9,15.7,6.7
"Tokyo,Japan","2021-02-17",7.8,12.6,3.3
"Tokyo,Japan","2021-02-18",4.3,9,-0.3
"Tokyo,Japan","2021-02-19",6.8,12,1.5
"Tokyo,Japan","2021-02-20",10.6,16.9,2.6
"Tokyo,Japan","2021-02-21",14,18.6,8.2
"Tokyo,Japan","2021-02-22",14.8,21.1,8.5
"Tokyo,Japan","2021-02-23",11.4,14.9,5.8
"Tokyo,Japan","2021-02-24",6.5,11.1,3.4
"Tokyo,Japan","2021-02-25",6.4,11.1,2
"Tokyo,Japan","2021-02-26",8.8,11.6,6.1
"Tokyo,Japan","2021-02-27",5.8,9.1,3.1
"Tokyo,Japan","2021-02-28",6.4,12.1,0.8
"Tokyo,Japan","2021-03-01",11.5,18.1,4.9
"Tokyo,Japan","2021-03-02",13.8,19.4,8.2
"Tokyo,Japan","2021-03-03",7.5,10.8,4.2
"Tokyo,Japan","2021-03-04",8.8,13.8,2.7
"Tokyo,Japan","2021-03-05",11.8,16.6,8.9
"Tokyo,Japan","2021-03-06",13.8,20.4,9.7
"Tokyo,Japan","2021-03-07",8,10.3,6.1
"Tokyo,Japan","2021-03-08",6.7,7.6,5.4
"Tokyo,Japan","2021-03-09",9.5,13.2,5.8
"Tokyo,Japan","2021-03-10",12.1,19.3,7.8
"Tokyo,Japan","2021-03-11",9.8,14.6,4.7
"Tokyo,Japan","2021-03-12",12.6,17,8.2
"Tokyo,Japan","2021-03-13",11.3,13.8,9.7
"Tokyo,Japan","2021-03-14",12.6,17.2,8.5
"Tokyo,Japan","2021-03-15",12.8,18.6,8.3
"Tokyo,Japan","2021-03-16",14.4,21.3,7.9
"Tokyo,Japan","2021-03-17",13.9,19.1,9.6
"Tokyo,Japan","2021-03-18",12,16.3,7.3
"Tokyo,Japan","2021-03-19",13,16.8,9.7
"Tokyo,Japan","2021-03-20",13.9,17.8,10.8
"Tokyo,Japan","2021-03-21",16.7,19.6,13.2
"Tokyo,Japan","2021-03-22",12.4,15,7.7
"Tokyo,Japan","2021-03-23",10.7,15,5.7
"Tokyo,Japan","2021-03-24",13.6,19.6,7.1
"Tokyo,Japan","2021-03-25",14.5,17.8,12.1
"Tokyo,Japan","2021-03-26",14.5,20.6,10.5
"Tokyo,Japan","2021-03-27",13.5,17.3,8.8
"Tokyo,Japan","2021-03-28",16.5,18.2,14.6
"Tokyo,Japan","2021-03-29",17.5,22.1,13.4
"Tokyo,Japan","2021-03-30",17.7,22.5,14.4
"Tokyo,Japan","2021-03-31",17.9,22.7,15.8
"Tokyo,Japan","2021-04-01",16.6,20.6,14.1
"Tokyo,Japan","2021-04-02",16.1,19.3,13.8
"Tokyo,Japan","2021-04-03",16.9,20.8,12.6
"Tokyo,Japan","2021-04-04",18.4,21.8,16.1
"Tokyo,Japan","2021-04-05",13.3,17.1,9.2
"Tokyo,Japan","2021-04-06",10.5,14.5,7.2
"Tokyo,Japan","2021-04-07",13.2,19,8.6
"Tokyo,Japan","2021-04-08",13.4,16.8,10.1
"Tokyo,Japan","2021-04-09",11.9,16.1,7.6
"Tokyo,Japan","2021-04-10",10.3,14.3,7.1
"Tokyo,Japan","2021-04-11",12.5,17.9,7.5
"Tokyo,Japan","2021-04-12",14.3,19.1,9.7
"Tokyo,Japan","2021-04-13",15.5,18.3,12.2
"Tokyo,Japan","2021-04-14",15.7,19.1,8.2
"Tokyo,Japan","2021-04-15",10.6,15.1,6.6
"Tokyo,Japan","2021-04-16",13.5,18,8.2
"Tokyo,Japan","2021-04-17",15.6,18.3,14.2
"Tokyo,Japan","2021-04-18",16.6,21.5,12.6
"Tokyo,Japan","2021-04-19",15.8,20.3,11.6
"Tokyo,Japan","2021-04-20",17.1,24,10.9
"Tokyo,Japan","2021-04-21",19,24.1,14.2
"Tokyo,Japan","2021-04-22",18.3,25.9,11.6
"Tokyo,Japan","2021-04-23",13.8,19.3,9.3
"Tokyo,Japan","2021-04-24",15.2,20.1,9.2
"Tokyo,Japan","2021-04-25",17,22.3,13.3
"Tokyo,Japan","2021-04-26",13.4,18.6,9.3
"Tokyo,Japan","2021-04-27",14.4,18.6,8.6
"Tokyo,Japan","2021-04-28",18.1,23,11.4
"Tokyo,Japan","2021-04-29",17.2,18.4,16.3
"Tokyo,Japan","2021-04-30",18.9,23.6,13.2
"Tokyo,Japan","2021-05-01",17.7,23.5,13.2
"Tokyo,Japan","2021-05-02",16.5,21.8,13.2
"Tokyo,Japan","2021-05-03",16.3,21.8,11.9
"Tokyo,Japan","2021-05-04",18,23.8,11.2
"Tokyo,Japan","2021-05-05",18.3,21.1,14.9
"Tokyo,Japan","2021-05-06",18.6,24,15.7
"Tokyo,Japan","2021-05-07",17.5,20.1,15.4
"Tokyo,Japan","2021-05-08",19.3,24.1,13.2
"Tokyo,Japan","2021-05-09",23,27.8,18.8
"Tokyo,Japan","2021-05-10",20.2,24.3,16.2
"Tokyo,Japan","2021-05-11",17.7,19.8,15.4
"Tokyo,Japan","2021-05-12",17.8,20.5,15.6
"Tokyo,Japan","2021-05-13",16.2,17.7,14.7
"Tokyo,Japan","2021-05-14",20.7,25.7,16.3
"Tokyo,Japan","2021-05-15",21.2,25.4,17.6
"Tokyo,Japan","2021-05-16",20,21.5,18.5
"Tokyo,Japan","2021-05-17",22.9,24.8,19.9
"Tokyo,Japan","2021-05-18",20.8,22.5,16.9
"Tokyo,Japan","2021-05-19",17.2,18.2,16
"Tokyo,Japan","2021-05-20",19,21.8,16.4
"Tokyo,Japan","2021-05-21",21.6,24.6,17.1
"Tokyo,Japan","2021-05-22",20.1,23.1,17.7
"Tokyo,Japan","2021-05-23",19.6,24.7,15.2
"Tokyo,Japan","2021-05-24",22,27.1,16.9
"Tokyo,Japan","2021-05-25",22.3,28.2,17.2
"Tokyo,Japan","2021-05-26",21,25.3,17.6
"Tokyo,Japan","2021-05-27",17.1,19.8,15.6
"Tokyo,Japan","2021-05-28",20.3,25.1,15.2
"Tokyo,Japan","2021-05-29",22.8,27.8,18.4
"Tokyo,Japan","2021-05-30",21.3,25.3,18.2
"Tokyo,Japan","2021-05-31",20.6,24.3,16.9
"Tokyo,Japan","2021-06-01",20,24.8,15.2
"Tokyo,Japan","2021-06-02",22,25.3,19.5
"Tokyo,Japan","2021-06-03",22.1,26,18.4
"Tokyo,Japan","2021-06-04",21,23.8,19.4
"Tokyo,Japan","2021-06-05",22.1,25.6,19.7
"Tokyo,Japan","2021-06-06",21.7,23.5,19.7
"Tokyo,Japan","2021-06-07",23.4,29.1,19.9
"Tokyo,Japan","2021-06-08",24.7,30.9,19.2
"Tokyo,Japan","2021-06-09",24.5,30.1,19.8
"Tokyo,Japan","2021-06-10",24,29.6,19.1
"Tokyo,Japan","2021-06-11",23.7,28.1,20.8
"Tokyo,Japan","2021-06-12",23.2,25.9,19.6
"Tokyo,Japan","2021-06-13",24.3,27.3,21.6
"Tokyo,Japan","2021-06-14",21.2,23.3,19.2
"Tokyo,Japan","2021-06-15",23.3,28.3,18.9
"Tokyo,Japan","2021-06-16",22.2,24.8,20.7
"Tokyo,Japan","2021-06-17",21.9,26.3,19.7
"Tokyo,Japan","2021-06-18",22.7,26.6,18.9
"Tokyo,Japan","2021-06-19",20.5,22.8,19.4
"Tokyo,Japan","2021-06-20",22.7,27.3,19.6
"Tokyo,Japan","2021-06-21",23,27,19.8
"Tokyo,Japan","2021-06-22",23,27.8,19.6
"Tokyo,Japan","2021-06-23",22.1,25.1,20.8
"Tokyo,Japan","2021-06-24",22.7,26,19.6
"Tokyo,Japan","2021-06-25",23.4,27,21
"Tokyo,Japan","2021-06-26",24.1,27.3,20.8
"Tokyo,Japan","2021-06-27",23.8,26.1,21.8
"Tokyo,Japan","2021-06-28",24.4,28.3,20.4
"Tokyo,Japan","2021-06-29",22,27.3,19.4
"Tokyo,Japan","2021-06-30",20.5,22.6,18.7
"Tokyo,Japan","2021-07-01",20.9,22,20.2
"Tokyo,Japan","2021-07-02",21.2,22,20.3
"Tokyo,Japan","2021-07-03",22.2,25.6,20.9
"Tokyo,Japan","2021-07-04",20.2,20.9,19.7
"Tokyo,Japan","2021-07-05",22.1,24.6,20.1
"Tokyo,Japan","2021-07-06",24.7,28.3,22.2
"Tokyo,Japan","2021-07-07",25.7,29.6,23.2
"Tokyo,Japan","2021-07-08",23.7,24.6,22.4
"Tokyo,Japan","2021-07-09",23.5,24.7,22.4
"Tokyo,Japan","2021-07-10",27,32.8,23.2
"Tokyo,Japan","2021-07-11",24.8,30.8,21.6
"Tokyo,Japan","2021-07-12",25.6,30.8,21.2
"Tokyo,Japan","2021-07-13",25.4,27.6,23.6
"Tokyo,Japan","2021-07-14",25.3,28,23.1
"Tokyo,Japan","2021-07-15",26.3,30.5,23.1
"Tokyo,Japan","2021-07-16",27.7,32.1,24.3
"Tokyo,Japan","2021-07-17",27.4,32.1,23.5
"Tokyo,Japan","2021-07-18",28,32.1,24.3
"Tokyo,Japan","2021-07-19",29.1,33.8,25.1
"Tokyo,Japan","2021-07-20",28.7,32.8,26
"Tokyo,Japan","2021-07-21",28.4,33.1,24.6
"Tokyo,Japan","2021-07-22",28.4,33.1,24.5
"Tokyo,Japan","2021-07-23",28.3,32.8,25.1
"Tokyo,Japan","2021-07-24",28.6,33.7,25.4
"Tokyo,Japan","2021-07-25",28.4,33,25.1
"Tokyo,Japan","2021-07-26",27.5,31.1,25.5
"Tokyo,Japan","2021-07-27",25,29.4,21.7
"Tokyo,Japan","2021-07-28",27.7,31.5,24.1
"Tokyo,Japan","2021-07-29",27.8,31.8,24.6
"Tokyo,Japan","2021-07-30",25.9,29.4,24.2
"Tokyo,Japan","2021-07-31",27.4,31.8,23.6
"Tokyo,Japan","2021-08-01",28.7,33.3,24.6
"Tokyo,Japan","2021-08-02",28.6,32.8,26
"Tokyo,Japan","2021-08-03",28.9,32.5,26.2
"Tokyo,Japan","2021-08-04",29.5,33.6,25.8
"Tokyo,Japan","2021-08-05",29.1,33.8,24.4
"Tokyo,Japan","2021-08-06",29.1,33.6,24.7
"Tokyo,Japan","2021-08-07",27.9,30.6,26.4
"Tokyo,Japan","2021-08-08",26,27.9,24.7
"Tokyo,Japan","2021-08-09",28.1,30.4,25.7
"Tokyo,Japan","2021-08-10",31,36.6,27.6
"Tokyo,Japan","2021-08-11",29.3,32.7,26.6
"Tokyo,Japan","2021-08-12",26.1,29.1,24.5
"Tokyo,Japan","2021-08-13",22.5,25,20.9
"Tokyo,Japan","2021-08-14",22.6,25.4,20.6
"Tokyo,Japan","2021-08-15",19.4,20.2,18.4
"Tokyo,Japan","2021-08-16",20.7,21.7,19.1
"Tokyo,Japan","2021-08-17",23.5,26.3,20.9
"Tokyo,Japan","2021-08-18",27,30,24.7
"Tokyo,Japan","2021-08-19",28.5,33.3,25.5
"Tokyo,Japan","2021-08-20",28.6,32.6,25.3
"Tokyo,Japan","2021-08-21",27.9,31.1,25.2
"Tokyo,Japan","2021-08-22",28.4,32.6,25.7
"Tokyo,Japan","2021-08-23",27,29.7,23.3
"Tokyo,Japan","2021-08-24",27.5,29.9,24.1
"Tokyo,Japan","2021-08-25",29.3,33.2,26.7
"Tokyo,Japan","2021-08-26",30.5,35,26.9
"Tokyo,Japan","2021-08-27",30,33.9,27.2
"Tokyo,Japan","2021-08-28",29.9,34.1,26.9
"Tokyo,Japan","2021-08-29",28.6,30.4,27
"Tokyo,Japan","2021-08-30",29.2,33.1,26.1
"Tokyo,Japan","2021-08-31",27.2,31.1,21.6
"Tokyo,Japan","2021-09-01",20.9,23.2,18.6
"Tokyo,Japan","2021-09-02",19.4,20.2,18.7
"Tokyo,Japan","2021-09-03",19.8,20.8,18.9
"Tokyo,Japan","2021-09-04",20.7,22.6,19.2
"Tokyo,Japan","2021-09-05",21,24.1,18.7
"Tokyo,Japan","2021-09-06",20,20.8,18.8
"Tokyo,Japan","2021-09-07",20.5,23.5,17.6
"Tokyo,Japan","2021-09-08",20.3,24,17.4
"Tokyo,Japan","2021-09-09",20.5,22.2,18.4
"Tokyo,Japan","2021-09-10",24.7,29.3,20.7
"Tokyo,Japan","2021-09-11",25,27.8,22.8
"Tokyo,Japan","2021-09-12",24.4,26.5,22.9
"Tokyo,Japan","2021-09-13",25.2,30.3,21.7
"Tokyo,Japan","2021-09-14",23,25.3,19.9
"Tokyo,Japan","2021-09-15",22.8,28.3,19.7
"Tokyo,Japan","2021-09-16",22.3,26.3,19.9
"Tokyo,Japan","2021-09-17",22.1,25.1,18.2
"Tokyo,Japan","2021-09-18",23.8,25.7,22.4
"Tokyo,Japan","2021-09-19",24.1,28.6,19.7
"Tokyo,Japan","2021-09-20",22.4,27.6,18.4
"Tokyo,Japan","2021-09-21",22.7,27.1,18.6
"Tokyo,Japan","2021-09-22",24.8,28.8,20.9
"Tokyo,Japan","2021-09-23",26.7,31,23.6
"Tokyo,Japan","2021-09-24",25.3,29.8,21.2
"Tokyo,Japan","2021-09-25",22.2,24.1,20.4
"Tokyo,Japan","2021-09-26",20,20.8,18.3
"Tokyo,Japan","2021-09-27",20.1,23.3,17.2
"Tokyo,Japan","2021-09-28",21.1,25.3,17.2
"Tokyo,Japan","2021-09-29",21.8,26.3,17.9
"Tokyo,Japan","2021-09-30",23.2,28.7,19.6
"Tokyo,Japan","2021-10-01",19.1,21.3,17.4
"Tokyo,Japan","2021-10-02",21.9,29.6,15.6
"Tokyo,Japan","2021-10-03",22.1,27.3,18.4
"Tokyo,Japan","2021-10-04",23.3,28.1,19.2
"Tokyo,Japan","2021-10-05",23.9,28.3,19.6
"Tokyo,Japan","2021-10-06",22.9,28.1,19.9
"Tokyo,Japan","2021-10-07",21.2,23.6,18.4
"Tokyo,Japan","2021-10-08",24.1,28.8,20.6
"Tokyo,Japan","2021-10-09",22.8,27.1,20.7
"Tokyo,Japan","2021-10-10",22.1,25.6,19.6
"Tokyo,Japan","2021-10-11",24,28.6,19.7
"Tokyo,Japan","2021-10-12",20.7,23.1,18.2
"Tokyo,Japan","2021-10-13",17.5,18.3,16.5
"Tokyo,Japan","2021-10-14",19,23.2,16.2
"Tokyo,Japan","2021-10-15",20.6,24.8,16.9
"Tokyo,Japan","2021-10-16",21,22.8,19.1
"Tokyo,Japan","2021-10-17",16.1,20.9,11.6
"Tokyo,Japan","2021-10-18",13.5,17.3,9.9
"Tokyo,Japan","2021-10-19",13.5,15.2,12.2
"Tokyo,Japan","2021-10-20",16,21.4,11.7
"Tokyo,Japan","2021-10-21",15.3,19.1,12.6
"Tokyo,Japan","2021-10-22",11.5,15.1,10.5
"Tokyo,Japan","2021-10-23",13.7,18.7,9
"Tokyo,Japan","2021-10-24",13.4,19.1,8.5
"Tokyo,Japan","2021-10-25",14.1,16.7,11.2
"Tokyo,Japan","2021-10-26",15,20.1,11.4
"Tokyo,Japan","2021-10-27",14.5,16,13.1
"Tokyo,Japan","2021-10-28",17.5,22.8,13.9
"Tokyo,Japan","2021-10-29",15.4,19.6,11.4
"Tokyo,Japan","2021-10-30",14.5,19.1,9.7
"Tokyo,Japan","2021-10-31",13.6,15.9,12.5
"Tokyo,Japan","2021-11-01",16.7,20.6,12.4
"Tokyo,Japan","2021-11-02",17.7,21,16
"Tokyo,Japan","2021-11-03",17.1,21.6,14.1
"Tokyo,Japan","2021-11-04",15.6,19.7,12.2
"Tokyo,Japan","2021-11-05",15.3,20,11.6
"Tokyo,Japan","2021-11-06",14.9,18.8,11.5
"Tokyo,Japan","2021-11-07",15.6,18.8,12.7
"Tokyo,Japan","2021-11-08",16.4,21.1,12.9
"Tokyo,Japan","2021-11-09",16.2,19.3,14.4
"Tokyo,Japan","2021-11-10",16.1,20.1,14.2
"Tokyo,Japan","2021-11-11",15.4,20.3,11.7
"Tokyo,Japan","2021-11-12",14.6,20.1,10.2
"Tokyo,Japan","2021-11-13",13.2,18.2,9
"Tokyo,Japan","2021-11-14",14.1,19.5,9.2
"Tokyo,Japan","2021-11-15",14.3,19.7,10.5
"Tokyo,Japan","2021-11-16",14.3,17.6,12.1
"Tokyo,Japan","2021-11-17",13.6,16.8,10.5
"Tokyo,Japan","2021-11-18",13.1,16.8,10.1
"Tokyo,Japan","2021-11-19",12.5,17.3,8.9
"Tokyo,Japan","2021-11-20",13.2,18,8.7
"Tokyo,Japan","2021-11-21",12.5,15.1,9.9
"Tokyo,Japan","2021-11-22",13.6,16.4,11.9
"Tokyo,Japan","2021-11-23",12.8,15.9,9.1
"Tokyo,Japan","2021-11-24",11.4,16.1,7.5
"Tokyo,Japan","2021-11-25",12.2,17.6,6.3
"Tokyo,Japan","2021-11-26",12.1,16.6,8.8
"Tokyo,Japan","2021-11-27",9.7,12.7,7.1
"Tokyo,Japan","2021-11-28",8.9,14,4.4
"Tokyo,Japan","2021-11-29",8.1,12.8,4.6
"Tokyo,Japan","2021-11-30",10.7,15.6,3.9
"Tokyo,Japan","2021-12-01",15.7,19.8,11.1
"Tokyo,Japan","2021-12-02",10.1,12.9,6.8
"Tokyo,Japan","2021-12-03",9.8,15.2,5.2
"Tokyo,Japan","2021-12-04",9.9,14.7,5.7
"Tokyo,Japan","2021-12-05",8.6,11.3,5.6
"Tokyo,Japan","2021-12-06",8.9,10.6,6.7
"Tokyo,Japan","2021-12-07",11.8,14.9,9.7
"Tokyo,Japan","2021-12-08",9.6,10.7,8.6
"Tokyo,Japan","2021-12-09",10.2,13.5,8.6
"Tokyo,Japan","2021-12-10",8.8,11.8,6.9
"Tokyo,Japan","2021-12-11",9.4,14.7,4.4
"Tokyo,Japan","2021-12-12",11.4,16.4,8.2
"Tokyo,Japan","2021-12-13",9.8,12.6,6.1
"Tokyo,Japan","2021-12-14",5.1,6.3,3.9
"Tokyo,Japan","2021-12-15",7.6,13.8,2.7
"Tokyo,Japan","2021-12-16",9.4,14.6,4.6
"Tokyo,Japan","2021-12-17",9,11.9,6.1
"Tokyo,Japan","2021-12-18",4.6,7.7,2.5
"Tokyo,Japan","2021-12-19",4.4,9.2,-0.3
"Tokyo,Japan","2021-12-20",6.4,11,1.3
"Tokyo,Japan","2021-12-21",8.2,14.6,2.5
"Tokyo,Japan","2021-12-22",8.9,13.1,5.9
"Tokyo,Japan","2021-12-23",8.3,12.6,5.3
"Tokyo,Japan","2021-12-24",8.2,12.5,3.9
"Tokyo,Japan","2021-12-25",8.5,13.3,5.2
"Tokyo,Japan","2021-12-26",3.7,7.3,0.5
"Tokyo,Japan","2021-12-27",2.8,7.3,-1.9
"Tokyo,Japan","2021-12-28",3.8,8.6,-0.9
"Tokyo,Japan","2021-12-29",4.3,8,1.5
"Tokyo,Japan","2021-12-30",6.6,14.1,1.1
"Tokyo,Japan","2021-12-31",3.5,5.7,0.7
"Tokyo,Japan","2022-01-01",3.3,7.4,-0.4
"Tokyo,Japan","2022-01-02",3.7,7.2,0.9
"Tokyo,Japan","2022-01-03",5.5,10.1,1.5
"Tokyo,Japan","2022-01-04",5.3,12.1,1
"Tokyo,Japan","2022-01-05",4.2,8.1,1.3
"Tokyo,Japan","2022-01-06",0.8,2.3,-1.3
"Tokyo,Japan","2022-01-07",2.5,7.9,-3.1
"Tokyo,Japan","2022-01-08",4.5,8.7,1.1
"Tokyo,Japan","2022-01-09",6.2,13.1,-0.1
"Tokyo,Japan","2022-01-10",7.7,9.4,6.6
"Tokyo,Japan","2022-01-11",5.8,7.2,4.4
"Tokyo,Japan","2022-01-12",5.1,8.1,2.9
"Tokyo,Japan","2022-01-13",5.7,11,2.8
"Tokyo,Japan","2022-01-14",4.3,8.5,1.4
"Tokyo,Japan","2022-01-15",5.5,9.8,1.1
"Tokyo,Japan","2022-01-16",5.4,10.7,1.1
"Tokyo,Japan","2022-01-17",6.1,10.4,2.1
"Tokyo,Japan","2022-01-18",4.5,8.5,1.7
"Tokyo,Japan","2022-01-19",3.7,7.8,0.9
"Tokyo,Japan","2022-01-20",3.4,7.6,-0.4
"Tokyo,Japan","2022-01-21",3.1,7,-0.3
"Tokyo,Japan","2022-01-22",4.4,9,0.4
"Tokyo,Japan","2022-01-23",5,7.3,2.1
"Tokyo,Japan","2022-01-24",6.5,10.2,2.7
"Tokyo,Japan","2022-01-25",5.1,8.8,1
"Tokyo,Japan","2022-01-26",5.6,8.7,3.6
"Tokyo,Japan","2022-01-27",6.7,11.3,2.3
"Tokyo,Japan","2022-01-28",6.6,10.6,4.3
"Tokyo,Japan","2022-01-29",5.9,9.1,3.8
"Tokyo,Japan","2022-01-30",5.2,8.1,2.5
"Tokyo,Japan","2022-01-31",5,9.4,2.3
"Tokyo,Japan","2022-02-01",5.5,10.1,1.6
"Tokyo,Japan","2022-02-02",5.6,10.3,1.6
"Tokyo,Japan","2022-02-03",5.8,11.5,0.9
"Tokyo,Japan","2022-02-04",5,8,2.6
"Tokyo,Japan","2022-02-05",3.6,7.8,0.5
"Tokyo,Japan","2022-02-06",2.4,6.6,-1.8
"Tokyo,Japan","2022-02-07",4.3,9,-0.1
"Tokyo,Japan","2022-02-08",5.2,8.6,2.4
"Tokyo,Japan","2022-02-09",6.2,9.6,2.4
"Tokyo,Japan","2022-02-10",2.5,6.1,0.8
"Tokyo,Japan","2022-02-11",4,8.7,0.9
"Tokyo,Japan","2022-02-12",4.7,9,0.4
"Tokyo,Japan","2022-02-13",3.3,4.8,1.2
"Tokyo,Japan","2022-02-14",3.9,7.5,0.9
"Tokyo,Japan","2022-02-15",5.4,11.1,1.4
"Tokyo,Japan","2022-02-16",6,10.6,1.9
"Tokyo,Japan","2022-02-17",4.7,9,1.7
"Tokyo,Japan","2022-02-18",5.7,10.7,0.4
"Tokyo,Japan","2022-02-19",4.9,8.3,1.9
"Tokyo,Japan","2022-02-20",5.9,9.2,2.7
"Tokyo,Japan","2022-02-21",4.1,8.1,1.3
"Tokyo,Japan","2022-02-22",4.4,9.1,0
"Tokyo,Japan","2022-02-23",4.3,8.8,0.8
"Tokyo,Japan","2022-02-24",4.9,9.5,2.1
"Tokyo,Japan","2022-02-25",6.3,12.5,0.2
"Tokyo,Japan","2022-02-26",8.5,13.6,3.4
"Tokyo,Japan","2022-02-27",9.6,16.6,3.9
"Tokyo,Japan","2022-02-28",9.7,14.6,5.1
